codigo;Data;Visita OTIF;OT;IF;OTIF
0296708;07/03/2024;0001-0055655-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0055660-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0055687-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0055689-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0055703-07/03/2024-531407;Sim;Não;Não
0296708;07/03/2024;0001-0055730-07/03/2024-531386;Sim;Sim;Sim
0296708;07/03/2024;0001-0055780-07/03/2024-531397;Sim;Sim;Sim
0296708;07/03/2024;0001-0055783-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0055803-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0055806-07/03/2024-531376;Sim;Não;Não
0296708;07/03/2024;0001-0055815-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0055818-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0055855-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0055886-07/03/2024-531407;Sim;Sim;Sim
0296708;07/03/2024;0001-0055888-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0055904-07/03/2024-531368;Sim;Sim;Sim
0296708;07/03/2024;0001-0055920-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0055934-07/03/2024-531406;Sim;Sim;Sim
0296708;07/03/2024;0001-0056015-07/03/2024-531368;Sim;Sim;Sim
0296708;07/03/2024;0001-0056016-07/03/2024-531410;Sim;Sim;Sim
0296708;07/03/2024;0001-0056017-07/03/2024-531407;Sim;Sim;Sim
0296708;07/03/2024;0001-0056019-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0056023-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0056024-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0056051-07/03/2024-531397;Sim;Sim;Sim
0296708;07/03/2024;0001-0056061-07/03/2024-531361;Sim;Sim;Sim
0296708;07/03/2024;0001-0056065-07/03/2024-531386;Sim;Sim;Sim
0296708;07/03/2024;0001-0056067-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0056068-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0056075-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0056079-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0056094-07/03/2024-531437;Sim;Sim;Sim
0296708;07/03/2024;0001-0056097-07/03/2024-531367;Sim;Sim;Sim
0296708;07/03/2024;0001-0056105-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0056118-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0056156-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0056161-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0056175-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0056177-07/03/2024-531393;Sim;Sim;Sim
0296708;07/03/2024;0001-0056203-07/03/2024-531396;Sim;Sim;Sim
0296708;07/03/2024;0001-0056212-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0056225-07/03/2024-531408;Sim;Não;Não
0296708;07/03/2024;0001-0056269-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0056270-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0056271-07/03/2024-531407;Sim;Sim;Sim
0296708;07/03/2024;0001-0056272-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0056278-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0056279-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0056301-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0056322-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0056323-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0056335-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0056336-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0056337-07/03/2024-531393;Sim;Sim;Sim
0296708;07/03/2024;0001-0056341-07/03/2024-531414;Sim;Não;Não
0296708;07/03/2024;0001-0056345-07/03/2024-531399;Sim;Sim;Sim
0296708;07/03/2024;0001-0056351-07/03/2024-531400;Sim;Sim;Sim
0296708;07/03/2024;0001-0056353-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0056360-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0056369-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0056379-07/03/2024-531407;Sim;Sim;Sim
0296708;07/03/2024;0001-0056384-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0056385-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0056401-07/03/2024-531387;Sim;Sim;Sim
0296708;07/03/2024;0001-0056435-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0056444-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0056448-07/03/2024-531411;Sim;Não;Não
0296708;07/03/2024;0001-0056449-07/03/2024-531362;Sim;Sim;Sim
0296708;07/03/2024;0001-0056453-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0056474-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0056476-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0056477-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0056481-07/03/2024-531356;Sim;Sim;Sim
0296708;07/03/2024;0001-0056531-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0056544-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0056545-07/03/2024-531406;Sim;Não;Não
0296708;07/03/2024;0001-0056553-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0056564-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0056565-07/03/2024-531400;Sim;Sim;Sim
0296708;07/03/2024;0001-0056600-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0056615-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0056624-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0056640-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0056647-07/03/2024-000000;Não;Não;Não
0296708;07/03/2024;0001-0056653-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0056663-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0056680-07/03/2024-531406;Sim;Sim;Sim
0296708;07/03/2024;0001-0056681-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0056697-07/03/2024-531396;Sim;Sim;Sim
0296708;07/03/2024;0001-0056721-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0056726-07/03/2024-531383;Sim;Sim;Sim
0296708;07/03/2024;0001-0056753-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0056758-07/03/2024-531418;Não;Sim;Não
0296708;07/03/2024;0001-0056761-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0056784-07/03/2024-531400;Sim;Sim;Sim
0296708;07/03/2024;0001-0056789-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0056793-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0056798-07/03/2024-531418;Não;Sim;Não
0296708;07/03/2024;0001-0056799-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0056833-07/03/2024-531354;Sim;Sim;Sim
0296708;07/03/2024;0001-0056848-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0056852-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0056856-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0056857-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0056864-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0056876-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0056881-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0056894-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0056896-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0056908-07/03/2024-531393;Sim;Sim;Sim
0296708;07/03/2024;0001-0056911-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0056970-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0056975-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0056976-07/03/2024-531368;Sim;Sim;Sim
0296708;07/03/2024;0001-0056978-06/03/2024-531365;Não;Sim;Não
0296708;07/03/2024;0001-0056979-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0056985-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0056987-07/03/2024-531387;Sim;Sim;Sim
0296708;07/03/2024;0001-0057010-07/03/2024-531397;Sim;Sim;Sim
0296708;07/03/2024;0001-0057025-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0057033-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0057034-07/03/2024-531363;Sim;Não;Não
0296708;07/03/2024;0001-0057041-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0057042-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0057046-07/03/2024-531411;Sim;Sim;Sim
0296708;07/03/2024;0001-0057074-07/03/2024-531388;Sim;Não;Não
0296708;07/03/2024;0001-0057097-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0057128-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0057129-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0057141-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0057190-07/03/2024-531361;Sim;Sim;Sim
0296708;07/03/2024;0001-0057194-07/03/2024-531406;Sim;Sim;Sim
0296708;07/03/2024;0001-0057195-07/03/2024-531399;Sim;Sim;Sim
0296708;07/03/2024;0001-0057196-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0057211-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0057223-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0057233-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0057247-07/03/2024-531363;Sim;Sim;Sim
0296708;07/03/2024;0001-0057249-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0057260-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0057267-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0057288-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0057294-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0057305-07/03/2024-531398;Sim;Sim;Sim
0296708;07/03/2024;0001-0057306-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0057325-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0057329-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0057339-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0057360-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0057385-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0057393-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0057401-07/03/2024-531399;Sim;Sim;Sim
0296708;07/03/2024;0001-0057406-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0057410-07/03/2024-531411;Sim;Sim;Sim
0296708;07/03/2024;0001-0057429-07/03/2024-531408;Sim;Sim;Sim
0296708;07/03/2024;0001-0057449-07/03/2024-531397;Sim;Sim;Sim
0296708;07/03/2024;0001-0057459-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0057484-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0057494-07/03/2024-531391;Sim;Não;Não
0296708;07/03/2024;0001-0057500-07/03/2024-531396;Sim;Sim;Sim
0296708;07/03/2024;0001-0057503-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0057509-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0057516-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0057517-07/03/2024-531398;Sim;Sim;Sim
0296708;07/03/2024;0001-0057518-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0057521-07/03/2024-531399;Sim;Sim;Sim
0296708;07/03/2024;0001-0057525-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0057540-07/03/2024-531411;Sim;Sim;Sim
0296708;07/03/2024;0001-0057549-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0057555-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0057586-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0057599-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0057615-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0057620-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0057624-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0057626-07/03/2024-531400;Sim;Sim;Sim
0296708;07/03/2024;0001-0057632-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0057634-07/03/2024-531357;Sim;Não;Não
0296708;07/03/2024;0001-0057647-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0057662-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0057668-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0057673-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0057682-07/03/2024-531400;Sim;Sim;Sim
0296708;07/03/2024;0001-0057686-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0057689-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0057690-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0057691-07/03/2024-531354;Sim;Sim;Sim
0296708;07/03/2024;0001-0057695-07/03/2024-531360;Sim;Sim;Sim
0296708;07/03/2024;0001-0057702-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0057712-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0057730-07/03/2024-531368;Sim;Sim;Sim
0296708;07/03/2024;0001-0057775-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0057776-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0057779-07/03/2024-531354;Sim;Sim;Sim
0296708;07/03/2024;0001-0057795-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0057796-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0057837-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0057840-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0057848-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0057855-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0057887-07/03/2024-531356;Sim;Sim;Sim
0296708;07/03/2024;0001-0057891-07/03/2024-531410;Sim;Sim;Sim
0296708;07/03/2024;0001-0057916-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0057918-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0057940-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0057960-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0057978-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0057980-07/03/2024-531376;Sim;Sim;Sim
0296708;07/03/2024;0001-0057986-07/03/2024-531366;Sim;Sim;Sim
0296708;07/03/2024;0001-0057996-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0057998-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0058016-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0058018-07/03/2024-531437;Sim;Sim;Sim
0296708;07/03/2024;0001-0058024-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0058037-07/03/2024-531420;Não;Sim;Não
0296708;07/03/2024;0001-0058046-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0058075-07/03/2024-531364;Sim;Sim;Sim
0296708;07/03/2024;0001-0058078-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0058079-07/03/2024-531363;Sim;Sim;Sim
0296708;07/03/2024;0001-0058085-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0058097-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0058106-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0058108-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0058117-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0058124-07/03/2024-531392;Sim;Sim;Sim
0296708;07/03/2024;0001-0058177-07/03/2024-531340;Não;Sim;Não
0296708;07/03/2024;0001-0058178-07/03/2024-531406;Sim;Sim;Sim
0296708;07/03/2024;0001-0058186-07/03/2024-531363;Sim;Sim;Sim
0296708;07/03/2024;0001-0058209-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0058217-07/03/2024-531410;Sim;Sim;Sim
0296708;07/03/2024;0001-0058219-07/03/2024-531363;Sim;Sim;Sim
0296708;07/03/2024;0001-0058273-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0058278-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0058281-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0058284-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0058315-07/03/2024-531437;Sim;Sim;Sim
0296708;07/03/2024;0001-0058325-06/03/2024-531381;Não;Sim;Não
0296708;07/03/2024;0001-0058327-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0058339-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0058340-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0058348-07/03/2024-531361;Sim;Sim;Sim
0296708;07/03/2024;0001-0058354-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0058359-07/03/2024-531356;Sim;Sim;Sim
0296708;07/03/2024;0001-0058360-07/03/2024-531380;Sim;Sim;Sim
0296708;07/03/2024;0001-0058390-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0058397-07/03/2024-531361;Sim;Sim;Sim
0296708;07/03/2024;0001-0058407-07/03/2024-531395;Sim;Sim;Sim
0296708;07/03/2024;0001-0058437-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0058438-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0058445-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0058446-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0058448-07/03/2024-531408;Sim;Sim;Sim
0296708;07/03/2024;0001-0058482-07/03/2024-531397;Sim;Sim;Sim
0296708;07/03/2024;0001-0058528-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0058532-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0058537-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0058545-07/03/2024-531387;Sim;Sim;Sim
0296708;07/03/2024;0001-0058546-07/03/2024-531394;Sim;Sim;Sim
0296708;07/03/2024;0001-0058550-07/03/2024-531383;Sim;Sim;Sim
0296708;07/03/2024;0001-0058556-07/03/2024-531402;Sim;Sim;Sim
0296708;07/03/2024;0001-0058562-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0058564-07/03/2024-531378;Sim;Sim;Sim
0296708;07/03/2024;0001-0058566-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0058572-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0058592-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0058598-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0058605-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0058627-07/03/2024-531389;Sim;Sim;Sim
0296708;07/03/2024;0001-0058628-07/03/2024-531385;Sim;Não;Não
0296708;07/03/2024;0001-0058629-07/03/2024-531406;Sim;Sim;Sim
0296708;07/03/2024;0001-0058635-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0058648-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0058703-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0058708-07/03/2024-531391;Sim;Sim;Sim
0296708;07/03/2024;0001-0058711-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0058717-07/03/2024-531418;Não;Sim;Não
0296708;07/03/2024;0001-0058769-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0058778-07/03/2024-531377;Sim;Sim;Sim
0296708;07/03/2024;0001-0058785-07/03/2024-531357;Sim;Não;Não
0296708;07/03/2024;0001-0081164-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0081174-07/03/2024-531407;Sim;Sim;Sim
0296708;07/03/2024;0001-0081213-07/03/2024-531393;Sim;Sim;Sim
0296708;07/03/2024;0001-0081219-07/03/2024-531400;Sim;Não;Não
0296708;07/03/2024;0001-0081234-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0081272-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0081317-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0081318-07/03/2024-531356;Sim;Sim;Sim
0296708;07/03/2024;0001-0081348-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0081408-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0081412-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0081467-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0081474-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0081487-07/03/2024-531363;Sim;Sim;Sim
0296708;07/03/2024;0001-0081571-07/03/2024-531381;Sim;Sim;Sim
0296708;07/03/2024;0001-0081612-07/03/2024-531365;Sim;Sim;Sim
0296708;07/03/2024;0001-0081630-07/03/2024-531357;Sim;Sim;Sim
0296708;07/03/2024;0001-0081637-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0081658-07/03/2024-531409;Sim;Sim;Sim
0296708;07/03/2024;0001-0081680-07/03/2024-531361;Sim;Sim;Sim
0296708;07/03/2024;0001-0081693-07/03/2024-531437;Sim;Sim;Sim
0296708;07/03/2024;0001-0081699-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0081738-07/03/2024-531388;Sim;Sim;Sim
0296708;07/03/2024;0001-0081789-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0081828-07/03/2024-531367;Sim;Sim;Sim
0296708;07/03/2024;0001-0081846-07/03/2024-531366;Sim;Sim;Sim
0296708;07/03/2024;0001-0081873-07/03/2024-531410;Sim;Sim;Sim
0296708;07/03/2024;0001-0081963-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0082033-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0082035-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0082041-07/03/2024-531359;Sim;Sim;Sim
0296708;07/03/2024;0001-0082054-07/03/2024-531396;Sim;Sim;Sim
0296708;07/03/2024;0001-0082067-07/03/2024-531393;Sim;Sim;Sim
0296708;07/03/2024;0001-0082078-07/03/2024-531387;Sim;Sim;Sim
0296708;07/03/2024;0001-0082089-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0082150-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0082153-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0082183-07/03/2024-531408;Sim;Sim;Sim
0296708;07/03/2024;0001-0082238-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0082279-07/03/2024-531360;Sim;Sim;Sim
0296708;07/03/2024;0001-0082284-07/03/2024-531383;Sim;Sim;Sim
0296708;07/03/2024;0001-0082311-07/03/2024-531387;Sim;Sim;Sim
0296708;07/03/2024;0001-0082317-07/03/2024-531385;Sim;Sim;Sim
0296708;07/03/2024;0001-0082320-07/03/2024-531405;Sim;Sim;Sim
0296708;07/03/2024;0001-0082322-07/03/2024-531386;Sim;Sim;Sim
0296708;07/03/2024;0001-0082326-07/03/2024-531410;Sim;Sim;Sim
0296708;07/03/2024;0001-0082333-07/03/2024-531386;Sim;Sim;Sim
0296708;07/03/2024;0001-0082336-07/03/2024-531404;Sim;Sim;Sim
0296708;07/03/2024;0001-0082419-07/03/2024-531379;Sim;Sim;Sim
0296708;07/03/2024;0001-0082428-07/03/2024-531384;Sim;Sim;Sim
0296708;07/03/2024;0001-0082441-07/03/2024-531403;Sim;Sim;Sim
0296708;07/03/2024;0001-0082463-07/03/2024-531358;Sim;Sim;Sim
0296708;07/03/2024;0001-0082468-07/03/2024-531355;Sim;Sim;Sim
0296708;07/03/2024;0001-0082471-07/03/2024-531354;Sim;Sim;Sim
0296708;07/03/2024;0001-0082499-07/03/2024-531367;Sim;Sim;Sim
0296708;07/03/2024;0001-0082533-07/03/2024-531390;Sim;Sim;Sim
0296708;07/03/2024;0001-0082544-07/03/2024-531355;Sim;Não;Não
0296708;07/03/2024;0001-0082569-07/03/2024-531401;Sim;Sim;Sim
0296708;07/03/2024;0001-0082611-07/03/2024-531408;Sim;Sim;Sim
0296708;08/03/2024;0001-0000020-08/03/2024-531460;Sim;Sim;Sim
0296708;08/03/2024;0001-0000074-08/03/2024-531473;Sim;Sim;Sim
0296708;08/03/2024;0001-0000086-08/03/2024-531457;Sim;Sim;Sim
0296708;08/03/2024;0001-0000152-08/03/2024-531476;Sim;Sim;Sim
0296708;08/03/2024;0001-0000203-08/03/2024-531459;Sim;Sim;Sim
0296708;08/03/2024;0001-0000344-08/03/2024-531480;Sim;Sim;Sim
0296708;08/03/2024;0001-0000345-08/03/2024-531486;Sim;Sim;Sim
0296708;08/03/2024;0001-0000467-08/03/2024-531461;Sim;Sim;Sim
0296708;08/03/2024;0001-0000478-08/03/2024-531489;Sim;Sim;Sim
0296708;08/03/2024;0001-0000513-08/03/2024-531451;Sim;Sim;Sim
0296708;08/03/2024;0001-0000664-08/03/2024-531488;Sim;Sim;Sim
0296708;08/03/2024;0001-0000678-08/03/2024-531459;Sim;Sim;Sim
